url,text
https://www.neubaukompass.de/neubau/pohlestrasse-berlin/wohneinheit-82177,"Pohlestraße 9 Pohlestraße 9 Pohlestraße 9, 12557 Berlin / Köpenick Wohntyp Etagenwohnung Preis 395.456 € Zimmeranzahl 3 Etage 1. OG Wohnfläche 79,89 m² Baujahr 2021 Badezimmer 1 Schlafzimmer 2 Projektiert Neubau Dusche Badewanne Personenaufzug Vollunterkellert Abstellraum"
https://www.neubaukompass.de/neubau/pohlestrasse-berlin/wohneinheit-82179,"Pohlestraße 9 Pohlestraße 9 Pohlestraße 9, 12557 Berlin / Köpenick Wohntyp Erdgeschosswohnung Preis 437.519 € Zimmeranzahl 3 Wohnfläche 90,21 m² Baujahr 2021 Badezimmer 1 Schlafzimmer 2 Projektiert Neubau Dusche Badewanne Personenaufzug Vollunterkellert Abstellraum"
https://www.neubaukompass.de/neubau/pohlestrasse-berlin/wohneinheit-82182,"Pohlestraße 9 Pohlestraße 9 Pohlestraße 9, 12557 Berlin / Köpenick Wohntyp Etagenwohnung Preis 497.525 € Zimmeranzahl 4 Etage 1. OG Wohnfläche 100,51 m² Baujahr 2021 Badezimmer 2 Schlafzimmer 3 Projektiert Neubau Dusche Badewanne Personenaufzug Vollunterkellert Abstellraum"
https://www.neubaukompass.de/neubau/pohlestrasse-berlin/wohneinheit-82171,"Pohlestraße 9 Pohlestraße 9 Pohlestraße 9, 12557 Berlin / Köpenick Wohntyp Erdgeschosswohnung Preis 504.643 € Zimmeranzahl 4 Wohnfläche 104,05 m² Baujahr 2021 Badezimmer 2 Schlafzimmer 3 Projektiert Neubau Dusche Badewanne Personenaufzug Vollunterkellert Abstellraum"
https://www.neubaukompass.de/neubau/wilhelmsaue-berlin/,"Wilhelmsaue 32, Berlin / Wilmersdorf Berlin Wilmersdorf Wohntyp Eigentumswohnung Preis 265.000 € - 1.239.000 € Zimmeranzahl 1 - 4 Zimmer Wohnfläche 36 m² - 145 m² Bezugsfertig Herbst 2020 Einheiten 64 Kategorie Gehoben Balkon Dachterrasse Tiefgarage Sanitärausstattung von Markenherstellern Bodengleiche Dusche Echtholz-Parkett Großformatige Fliesen"
https://www.neubaukompass.de/neubau/mommsen-und-wieland-berlin/,"Mommsenstraße, Berlin / Charlottenburg Berlin Charlottenburg Wohntyp Eigentumswohnung Preis 1.295.000 € - 2.550.000 € Zimmeranzahl 4 - 6 und mehr Zimmer Wohnfläche 120 m² - 255 m² Bezugsfertig Sofort bezugsfrei Einheiten 9 Kategorie Gehoben Aufzug Balkon Dachterrasse Echtholz-Parkett Kamin Großformatige Fliesen"
https://www.neubaukompass.de/neubau/mommsen-und-wieland-berlin/wohneinheit-83701,"Mommsen & Wieland Mommsen & Wieland Mommsenstraße, Berlin / Charlottenburg Wohntyp Etagenwohnung Preis 1.295.000 € Zimmeranzahl 4 Etage 2. OG Wohnfläche 119,59 m² Gesamtfläche 119,59 m² Bezugsfertigkeit Bezugsfertig Badezimmer 1 Schlafzimmer 3 Projektiert Altbau Personenaufzug Gäste-WC"
https://www.neubaukompass.de/neubau/mommsen-und-wieland-berlin/wohneinheit-83703,"Mommsen & Wieland Mommsen & Wieland Mommsenstraße, Berlin / Charlottenburg Wohntyp Dachgeschosswohnung Preis 2.490.000 € Zimmeranzahl 4 Etage 5. OG (DG) Wohnfläche 176,28 m² Gesamtfläche 176,28 m² Baujahr 2015 Bezugsfertigkeit Bezugsfertig Badezimmer 2 Schlafzimmer 3 Projektiert Neubau Dusche Personenaufzug"
https://www.neubaukompass.de/neubau/pfarrlandstrasse-13-berlin/,"Baubeginn erfolgt Pfarrlandstraße 13, 14165 Berlin / Zehlendorf Berlin Zehlendorf Wohntyp Eigentumswohnung Maisonettewohnung Preis 903.000 € - 1.395.000 € Zimmeranzahl 2 - 5 Zimmer Wohnfläche 110 m² - 168 m² Bezugsfertig ca. Anfang IV. Quartal 2021 Einheiten 4 Kategorie Gehoben Balkon Fußbodenheizung PKW-Stellplätze Terrasse Video Gegensprechanlage Fenster 3-fach verglast Sanitärausstattung von Markenherstellern Echtholz-Parkett Elektrische Rollläden Gäste-WC Barrierearm"
https://www.neubaukompass.de/neubau/alt-reinickendorf-54-berlin/,"Alt-Reinickendorf 54, 13407 Berlin / Reinickendorf Berlin Reinickendorf Wohntyp Eigentumswohnung Preis 414.715 € - 1.066.883 € Zimmeranzahl 3 - 5 Zimmer Wohnfläche 67,95 m² - 154,45 m² Bezugsfertig 3. Quartal 2021 Einheiten 9 Kategorie Gehoben Balkon PKW-Stellplätze Terrasse Sanitärausstattung von Markenherstellern Bodengleiche Dusche Handtuchheizkörper im Bad Echtholz-Parkett Blockheizkraftwerk Gemeinschaftsgarten Barrierearm"
https://www.neubaukompass.de/neubau/monos-berlin/,"Fasanenstraße 64, 10719 Berlin / Charlottenburg Berlin Charlottenburg Wohntyp Eigentumswohnung Maisonettewohnung Penthouse Preis Auf Anfrage Zimmeranzahl 1 - 6 und mehr Zimmer Wohnfläche 31 m² - 320 m² Bezugsfertig Auf Anfrage Einheiten 40 Kategorie Luxus Dachterrasse Fußbodenheizung Loggia Terrasse Tiefgarage Sanitärausstattung von Markenherstellern Handtuchheizkörper im Bad Badewanne Tageslichtbad Echtholz-Parkett Smart Home Ladestation für Elektrofahrzeuge Kamin Feinsteinfliesen Garten"
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/,"KfW 55 Kahlaer Straße 9-13, 16515 Oranienburg Oranienburg Wohntyp Eigentumswohnung Preis 189.759 € - 389.802 € Zimmeranzahl 2 - 4 Zimmer Wohnfläche 51,75 m² - 91,96 m² Bezugsfertig 2022 Einheiten 32 Kategorie Gehoben Aufzug Balkon Bodentiefe Fenster Fußbodenheizung Keller Terrasse Tiefgarage Fenster 3-fach verglast Offene Küche Sanitärausstattung von Markenherstellern Handtuchheizkörper im Bad Elektrische Rollläden Abstellraum Teilw. barrierefrei Garten"
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96751,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Erdgeschosswohnung Preis 220.401 € Zimmeranzahl 2 Etage EG Wohnfläche 54,42 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96754,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Erdgeschosswohnung Preis 220.401 € Zimmeranzahl 2 Etage EG Wohnfläche 54,42 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96755,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Etagenwohnung Preis 223.122 € Zimmeranzahl 2 Etage 1. OG Wohnfläche 54,42 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96756,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Etagenwohnung Preis 269.997 € Zimmeranzahl 2 Etage 2. OG Wohnfläche 62,79 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96744,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Etagenwohnung Preis 259.837 € Zimmeranzahl 3 Etage 1. OG Wohnfläche 67,49 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96752,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Erdgeschosswohnung Preis 300.551 € Zimmeranzahl 3 Etage EG Wohnfläche 74,21 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96745,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Etagenwohnung Preis 348.880 € Zimmeranzahl 3 Etage 2. OG Wohnfläche 87,22 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96743,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Erdgeschosswohnung Preis 363.132 € Zimmeranzahl 3 Etage EG Wohnfläche 94,32 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96746,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Etagenwohnung Preis 367.320 € Zimmeranzahl 3 Etage 2. OG Wohnfläche 91,83 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96753,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Erdgeschosswohnung Preis 353.644 € Zimmeranzahl 4 Etage EG Wohnfläche 89,53 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96748,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Erdgeschosswohnung Preis 379.121 € Zimmeranzahl 4 Etage EG Wohnfläche 95,98 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96747,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Erdgeschosswohnung Preis 379.832 € Zimmeranzahl 4 Etage EG Wohnfläche 96,16 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96749,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Etagenwohnung Preis 384.640 € Zimmeranzahl 4 Etage 1. OG Wohnfläche 96,16 m² "
https://www.neubaukompass.de/neubau/babel-tree-oranienburg/wohneinheit-96750,"BABEL TREE ORANIENBURG BABEL TREE ORANIENBURG Kahlaer Straße 9-13, 16515 Oranienburg Wohntyp Etagenwohnung Preis 389.802 € Zimmeranzahl 4 Etage 2. OG Wohnfläche 92,81 m² "
https://www.neubaukompass.de/neubau/gutshof-falkenberg-berlin/,"(weitere Infos) Besichtigung Beurkundung Videoberatung Dorfstraße 35/36, 13057 Berlin / Falkenberg Berlin Falkenberg Wohntyp Eigentumswohnung Reihenhaus Haus Preis 509.900 € - 559.900 € Zimmeranzahl 4 - 5 Zimmer Wohnfläche 146 m² - 152 m² Bezugsfertig 2021 Einheiten 95 Kategorie Gehoben PKW-Stellplätze Terrasse Offene Küche Bodengleiche Dusche Teilw. Gartenanteil"
https://www.neubaukompass.de/neubau/mywest-berlin/,"Bezugsfertig Denkmalschutz Albrecht-Achilles-Str. 2, 10709 Berlin / Wilmersdorf Berlin Wilmersdorf Wohntyp Eigentumswohnung Sanierung Preis ab 234.500 € Zimmeranzahl 1 - 2 Zimmer Wohnfläche 40 m² - 69 m² Bezugsfertig Ab sofort Einheiten Auf Anfrage Kategorie Gehoben Aufzug Balkon Keller Offene Küche Bodengleiche Dusche Handtuchheizkörper im Bad Tageslichtbad Echtholz-Parkett"
